case_id,title,family_id,family_label,subfamily_id,macro_group,process_profile,gate_layer,support_level,sample_index,attempt_source,artifact_path,artifact_sha256,variant_id,variant_name,solve_line_count,return_line_numbers,event_count,code_line_present_count,code_line_missing_count,code_line_invalid_count,code_line_out_of_range_count,code_line_1_count,code_line_1_rate,distinct_valid_code_line_count,dominant_code_line,dominant_code_line_count,dominant_code_line_share,single_line_collapse,first_line_collapse,canonical_answer_event_count,canonical_answer_event_return_match_count,canonical_answer_event_return_match_rate,canonical_answer_events_all_match
dp_subset_sum_possible_full_edge,子集和可达性（边界样例）,dp_core,DP 核心扩展,subset_sum_possible,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_subset_sum_possible_full_edge_0.json,22b3ac21c5c0b2836d89e3e1511a1ba698b4a921796018f76df92c970d07c5e5,v2,回溯搜索,17,"[9,17]",13,13,0,0,0,0,0.000000,6,8,8,0.615385,False,False,1,0,0.000000,False
dp_subset_sum_possible_full_transfer,子集和可达性（迁移样例）,dp_core,DP 核心扩展,subset_sum_possible,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_subset_sum_possible_full_transfer_0.json,dde8e630ea5dd833eb07fc490573136ea9546b4e8e57e8167c8746e2bdf308f4,v1,动态规划,9,[9],24,24,0,0,7,0,0.000000,2,8,16,0.666667,False,False,1,0,0.000000,False
dp_subset_sum_possible_full_transfer,子集和可达性（迁移样例）,dp_core,DP 核心扩展,subset_sum_possible,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_subset_sum_possible_full_transfer_0.json,dde8e630ea5dd833eb07fc490573136ea9546b4e8e57e8167c8746e2bdf308f4,v2,回溯搜索,15,"[8,10,13,14,15]",14,14,0,0,0,0,0.000000,3,12,12,0.857143,False,False,0,0,,False
edit_distance,编辑距离,dp_core,DP 核心扩展,edit_distance,dynamic_programming,dp,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_edit_distance_0.json,a8fb3ea61cea7ede81f5f944e1850fd6da1b373fd5decd40a15c85f7067abf70,dp_table,动态规划表格,16,[16],76,76,0,0,0,0,0.000000,5,10,72,0.947368,False,False,1,1,1.000000,True
edit_distance,编辑距离,dp_core,DP 核心扩展,edit_distance,dynamic_programming,dp,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_edit_distance_0.json,a8fb3ea61cea7ede81f5f944e1850fd6da1b373fd5decd40a15c85f7067abf70,recursion_memo,递归 + 备忘录,18,"[8,10,12,17,18]",192,192,0,0,0,0,0.000000,5,6,188,0.979167,False,False,1,1,1.000000,True
edmonds_karp,Edmonds-Karp 最大流,advanced_graph,图高级,edmonds_karp,graph_algorithms,advanced_graph,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_edmonds_karp_0.json,f057ac7165208c2c5a2c1f8216a149aa855d97211b772f9d840176cea007ce1a,v1,残量映射法,41,[41],95,95,0,0,0,0,0.000000,8,14,76,0.800000,False,False,1,1,1.000000,True
edmonds_karp,Edmonds-Karp 最大流,advanced_graph,图高级,edmonds_karp,graph_algorithms,advanced_graph,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_edmonds_karp_0.json,f057ac7165208c2c5a2c1f8216a149aa855d97211b772f9d840176cea007ce1a,v2,残量矩阵法,44,[44],72,72,0,0,0,0,0.000000,8,16,53,0.736111,False,False,1,1,1.000000,True
fast_power_mod,快速幂取模,math_bit,数学与位运算,fast_power,math_geometry,math_bit,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_fast_power_mod_0.json,ffb48a06d39eb3123111a867ac876449954ee1abbf8d3eaa143ce29420a2a3e9,v1,迭代快速幂,13,[13],30,30,0,0,0,9,0.300000,9,1,9,0.300000,False,False,1,0,0.000000,False
fast_power_mod,快速幂取模,math_bit,数学与位运算,fast_power,math_geometry,math_bit,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_fast_power_mod_0.json,ffb48a06d39eb3123111a867ac876449954ee1abbf8d3eaa143ce29420a2a3e9,v2,递归快速幂,13,"[7,12,13]",26,26,0,0,0,0,0.000000,4,4,17,0.653846,False,False,1,1,1.000000,True
fast_slow_cycle,快慢指针判环,array_pointer,数组指针 / 窗口 / 前缀,fast_slow,sequence_search_sort,array_pointer,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_fast_slow_cycle_0.json,014141af40e721f3a4249f5e4e7ba062eec00e9c47221851a7431226613acaad,v1,哈希集合记录访问,10,"[7,10]",16,16,0,0,0,0,0.000000,6,5,9,0.562500,False,False,1,1,1.000000,True
fast_slow_cycle,快慢指针判环,array_pointer,数组指针 / 窗口 / 前缀,fast_slow,sequence_search_sort,array_pointer,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_fast_slow_cycle_0.json,014141af40e721f3a4249f5e4e7ba062eec00e9c47221851a7431226613acaad,v2,快慢指针判圈,16,"[9,12,15,16]",15,15,0,0,0,0,0.000000,8,7,3,0.200000,False,False,1,1,1.000000,True
fenwick_tree_prefix_sum,树状数组前缀和,range_structure,区间结构,fenwick_tree,trees_and_structures,range_structure,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_fenwick_tree_prefix_sum_0.json,242065ca3d8d7c7c1da1adfbc668996664f5bd14a617ac7c54c8da474d91ff42,v1,暴力遍历法,8,[8],26,26,0,0,0,0,0.000000,5,4,10,0.384615,False,False,1,1,1.000000,True
fenwick_tree_prefix_sum,树状数组前缀和,range_structure,区间结构,fenwick_tree,trees_and_structures,range_structure,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_fenwick_tree_prefix_sum_0.json,242065ca3d8d7c7c1da1adfbc668996664f5bd14a617ac7c54c8da474d91ff42,v2,树状数组（Fenwick Tree）,33,[33],27,27,0,0,0,0,0.000000,3,23,25,0.925926,False,False,1,0,0.000000,False
first_ge_binary_search_synthetic,二分查找第一个不小于目标,binary_search,二分,lower_bound,sequence_search_sort,binary_search,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_first_ge_binary_search_synthetic_0.json,6534ff3d3272a05357db60b340b8e644cde0b0d64d75be708f2a9cc6f79bf71d,v1,线性扫描,8,"[7,8]",16,16,0,0,0,0,0.000000,3,5,14,0.875000,False,False,1,1,1.000000,True
first_ge_binary_search_synthetic,二分查找第一个不小于目标,binary_search,二分,lower_bound,sequence_search_sort,binary_search,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_first_ge_binary_search_synthetic_0.json,6534ff3d3272a05357db60b340b8e644cde0b0d64d75be708f2a9cc6f79bf71d,v2,二分查找,13,[13],20,20,0,0,0,0,0.000000,6,6,14,0.700000,False,False,1,0,0.000000,False
first_unique_char_synthetic,第一个只出现一次的字符,hash_map,哈希表 / map,frequency_count,strings_hash,hash,expansion,medium_plus,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_first_unique_char_synthetic_0.json,d133885501743f09dc10cc8a61c8f22f375470770d9e63935b4ef98061518ac8,v1,哈希表两次遍历,9,"[8,9]",33,33,0,0,0,0,0.000000,5,7,22,0.666667,False,False,1,1,1.000000,True
first_unique_char_synthetic,第一个只出现一次的字符,hash_map,哈希表 / map,frequency_count,strings_hash,hash,expansion,medium_plus,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_first_unique_char_synthetic_0.json,d133885501743f09dc10cc8a61c8f22f375470770d9e63935b4ef98061518ac8,v2,有序字典一次遍历,14,"[13,14]",56,56,0,0,0,0,0.000000,7,6,38,0.678571,False,False,1,0,0.000000,False
fixed_window_max_sum_synthetic,定长窗口最大和,array_pointer,数组指针 / 窗口 / 前缀,fixed_sliding_window,sequence_search_sort,array_pointer,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_fixed_window_max_sum_synthetic_0.json,65b32fef795ae8d4cfc2efd3b055a732525cc04c2314f08435ed4c40e2aaeb36,v1,暴力枚举法,10,[10],16,16,0,0,0,0,0.000000,6,6,6,0.375000,False,False,1,1,1.000000,True
fixed_window_max_sum_synthetic,定长窗口最大和,array_pointer,数组指针 / 窗口 / 前缀,fixed_sliding_window,sequence_search_sort,array_pointer,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_fixed_window_max_sum_synthetic_0.json,65b32fef795ae8d4cfc2efd3b055a732525cc04c2314f08435ed4c40e2aaeb36,v2,滑动窗口法,9,[9],14,14,0,0,0,0,0.000000,7,6,6,0.428571,False,False,1,1,1.000000,True
floyd_warshall_all_pairs,Floyd-Warshall 全源最短路,shortest_path_mst,最短路 / MST,floyd_warshall,graph_algorithms,shortest_path_mst,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_floyd_warshall_all_pairs_0.json,7d54f09724374918225ab2c76232497b17ed8e3097f8b2bf9897b4efb85262b6,v1,Floyd‑Warshall 算法,9,[9],27,27,0,0,26,0,0.000000,1,5,1,0.037037,False,False,1,0,0.000000,False
floyd_warshall_all_pairs,Floyd-Warshall 全源最短路,shortest_path_mst,最短路 / MST,floyd_warshall,graph_algorithms,shortest_path_mst,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_floyd_warshall_all_pairs_0.json,7d54f09724374918225ab2c76232497b17ed8e3097f8b2bf9897b4efb85262b6,v2,Dijkstra 算法（每个起点）,21,[21],110,110,0,0,0,0,0.000000,5,13,89,0.809091,False,False,1,0,0.000000,False
gcd_euclid,最大公约数,math_bit,数学与位运算,gcd,math_geometry,math_bit,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_gcd_euclid_0.json,2fc7fee8daca7ee2f0a542911bf5f33e5de529c3d6f646d91aadbec8d52ef5ed,bruteforce,穷举递减法,7,"[6,7]",43,43,0,0,0,0,0.000000,5,5,26,0.604651,False,False,1,1,1.000000,True
gcd_euclid,最大公约数,math_bit,数学与位运算,gcd,math_geometry,math_bit,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_gcd_euclid_0.json,2fc7fee8daca7ee2f0a542911bf5f33e5de529c3d6f646d91aadbec8d52ef5ed,euclidean,辗转相除法,6,[6],23,23,0,0,0,0,0.000000,5,4,14,0.608696,False,False,1,1,1.000000,True
gcd_euclid_expansion,最大公约数扩展样例,math_bit,数学与位运算,gcd,math_geometry,math_bit,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_gcd_euclid_expansion_0.json,cac51a037970f533312921fde97a51234cd568e3c485b9839e74ed56c04fcf4f,v1,欧几里得算法（辗转相除）,6,[6],11,11,0,0,0,4,0.363636,5,1,4,0.363636,False,False,1,1,1.000000,True
gcd_euclid_expansion,最大公约数扩展样例,math_bit,数学与位运算,gcd,math_geometry,math_bit,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_gcd_euclid_expansion_0.json,cac51a037970f533312921fde97a51234cd568e3c485b9839e74ed56c04fcf4f,v2,更相减损术（辗转相减）,9,[9],18,18,0,0,0,10,0.555556,6,1,10,0.555556,False,False,1,1,1.000000,True
graph_bfs_distances_full_edge,无权图 BFS 距离表（边界样例）,basic_graph,BFS/DFS 基础图,bfs_distance_map,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_bfs_distances_full_edge_0.json,6694804f5e3d2ebff6d70d7bead23c748abae3d820d60f39a2d615199faf5c0a,v1,广度优先搜索 (BFS),13,[13],14,14,0,0,0,0,0.000000,5,7,10,0.714286,False,False,1,1,1.000000,True
graph_bfs_distances_full_edge,无权图 BFS 距离表（边界样例）,basic_graph,BFS/DFS 基础图,bfs_distance_map,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_bfs_distances_full_edge_0.json,6694804f5e3d2ebff6d70d7bead23c748abae3d820d60f39a2d615199faf5c0a,v2,迪杰斯特拉 (Dijkstra),16,[16],14,14,0,0,0,0,0.000000,5,6,10,0.714286,False,False,1,0,0.000000,False
graph_bfs_distances_full_transfer,无权图 BFS 距离表（迁移样例）,basic_graph,BFS/DFS 基础图,bfs_distance_map,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_bfs_distances_full_transfer_0.json,5138a857e059c4e835a96bc1b7167898d0c4f4ab0cb1af88ff7ccf5937a702bb,v1,广度优先搜索 (BFS),13,[13],27,27,0,0,0,0,0.000000,7,10,18,0.666667,False,False,1,1,1.000000,True
graph_bfs_distances_full_transfer,无权图 BFS 距离表（迁移样例）,basic_graph,BFS/DFS 基础图,bfs_distance_map,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_bfs_distances_full_transfer_0.json,5138a857e059c4e835a96bc1b7167898d0c4f4ab0cb1af88ff7ccf5937a702bb,v2,最短路径优先 (Dijkstra 算法),17,[17],27,27,0,0,0,0,0.000000,7,13,18,0.666667,False,False,1,0,0.000000,False
graph_bipartite_coloring,二分图染色,basic_graph,BFS/DFS 基础图,bipartite_coloring,graph_algorithms,bfs,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_bipartite_coloring_0.json,212fc71d2b96112fe2f7d458680ce21f36604d498d731504de72f109bbb0bc56,v1,广度优先搜索染色,12,[12],77,77,0,0,0,0,0.000000,8,7,35,0.454545,False,False,1,1,1.000000,True
graph_bipartite_coloring,二分图染色,basic_graph,BFS/DFS 基础图,bipartite_coloring,graph_algorithms,bfs,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_bipartite_coloring_0.json,212fc71d2b96112fe2f7d458680ce21f36604d498d731504de72f109bbb0bc56,v2,深度优先搜索染色,12,[12],77,77,0,0,0,0,0.000000,8,7,35,0.454545,False,False,1,1,1.000000,True
graph_component_count_full_core,无向图连通分量数（核心样例）,basic_graph,BFS/DFS 基础图,connected_components,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_component_count_full_core_0.json,8f77b754824a30bd5c6359241f4906f10debeda33f245c8d21156758ccdc4ac7,dfs,深度优先搜索,23,[23],34,34,0,0,0,17,0.500000,9,1,17,0.500000,False,False,1,1,1.000000,True
graph_component_count_full_core,无向图连通分量数（核心样例）,basic_graph,BFS/DFS 基础图,connected_components,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_component_count_full_core_0.json,8f77b754824a30bd5c6359241f4906f10debeda33f245c8d21156758ccdc4ac7,union_find,并查集,21,"[9,15,16,21]",15,15,0,0,0,0,0.000000,5,19,9,0.600000,False,False,1,1,1.000000,True
graph_component_count_full_edge,无向图连通分量数（边界样例）,basic_graph,BFS/DFS 基础图,connected_components,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_component_count_full_edge_0.json,5d6f3cff1a36ebd70ea471a7849eecd488f7180a548050bf569dbc70bcc0a8f2,v1,深度优先搜索,21,[21],13,13,0,0,0,0,0.000000,6,11,7,0.538462,False,False,1,0,0.000000,False
graph_component_count_full_edge,无向图连通分量数（边界样例）,basic_graph,BFS/DFS 基础图,connected_components,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_component_count_full_edge_0.json,5d6f3cff1a36ebd70ea471a7849eecd488f7180a548050bf569dbc70bcc0a8f2,v2,并查集,19,"[8,12,14,19]",6,6,0,0,0,0,0.000000,4,16,3,0.500000,False,False,1,0,0.000000,False
graph_component_count_full_transfer,无向图连通分量数（迁移样例）,basic_graph,BFS/DFS 基础图,connected_components,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_component_count_full_transfer_0.json,a5b3123916a50a35deb40e3bf689f0780edc3e332baea6561ad7b762f906049f,v1,并查集,20,"[9,14,15,20]",14,14,0,0,0,0,0.000000,5,16,6,0.428571,False,False,1,0,0.000000,False
graph_component_count_full_transfer,无向图连通分量数（迁移样例）,basic_graph,BFS/DFS 基础图,connected_components,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_component_count_full_transfer_0.json,a5b3123916a50a35deb40e3bf689f0780edc3e332baea6561ad7b762f906049f,v2,深度优先搜索 (DFS),19,[19],89,89,0,0,0,89,1.000000,1,1,89,1.000000,True,True,1,0,0.000000,False
graph_connected_components,图连通分量,basic_graph,BFS/DFS 基础图,connected_components,graph_algorithms,bfs,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_connected_components_0.json,3775c3ffadadd0ded92cd33dff62a2d74bafd18ba19b3cbb7b7b9a810a98b599,v1,DFS,19,[19],19,19,0,0,0,0,0.000000,7,12,9,0.473684,False,False,1,1,1.000000,True
graph_connected_components,图连通分量,basic_graph,BFS/DFS 基础图,connected_components,graph_algorithms,bfs,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_connected_components_0.json,3775c3ffadadd0ded92cd33dff62a2d74bafd18ba19b3cbb7b7b9a810a98b599,v2,并查集,30,"[10,15,16,30]",12,12,0,0,0,0,0.000000,3,23,10,0.833333,False,False,1,0,0.000000,False
graph_dfs_traversal,图 DFS 遍历,basic_graph,BFS/DFS 基础图,dfs_traversal,graph_algorithms,bfs,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_dfs_traversal_0.json,c53f95879e5813d0fb3efd98bd3edbb8b0d18de3428a02afae16b730090ba42a,v1,迭代DFS（显式栈）,15,[15],48,48,0,0,1,0,0.000000,5,7,34,0.708333,False,False,1,0,0.000000,False
graph_dfs_traversal,图 DFS 遍历,basic_graph,BFS/DFS 基础图,dfs_traversal,graph_algorithms,bfs,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_dfs_traversal_0.json,c53f95879e5813d0fb3efd98bd3edbb8b0d18de3428a02afae16b730090ba42a,v2,递归DFS,14,"[8,14]",39,39,0,0,0,0,0.000000,4,7,33,0.846154,False,False,1,1,1.000000,True
graph_reachable_full_core,有向图可达性（核心样例）,basic_graph,BFS/DFS 基础图,reachability,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_reachable_full_core_0.json,8fb97c8fd5d8373ca4443edc024403ed48316cb3d81df0ba1cf2ad8403eba1ae,v1,广度优先搜索 (BFS),19,"[6,14,19]",25,25,0,0,0,0,0.000000,7,7,15,0.600000,False,False,1,1,1.000000,True
graph_reachable_full_core,有向图可达性（核心样例）,basic_graph,BFS/DFS 基础图,reachability,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_reachable_full_core_0.json,8fb97c8fd5d8373ca4443edc024403ed48316cb3d81df0ba1cf2ad8403eba1ae,v2,深度优先搜索 (DFS),18,"[6,12,18]",26,26,0,0,3,0,0.000000,5,7,17,0.653846,False,False,1,0,0.000000,False
graph_reachable_full_edge,有向图可达性（边界样例）,basic_graph,BFS/DFS 基础图,reachability,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_reachable_full_edge_0.json,50572ec83972242df4e222229e793446dfad6309aa4fa238414f08d253a6adba,v1,BFS 广度优先搜索,18,"[6,13,18]",4,4,0,0,0,0,0.000000,2,2,3,0.750000,False,False,1,1,1.000000,True
graph_reachable_full_edge,有向图可达性（边界样例）,basic_graph,BFS/DFS 基础图,reachability,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_reachable_full_edge_0.json,50572ec83972242df4e222229e793446dfad6309aa4fa238414f08d253a6adba,v2,DFS 深度优先搜索（栈）,17,"[6,12,17]",4,4,0,0,0,0,0.000000,2,2,3,0.750000,False,False,1,1,1.000000,True
graph_reachable_full_transfer,有向图可达性（迁移样例）,basic_graph,BFS/DFS 基础图,reachability,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_reachable_full_transfer_0.json,13cec5a85f2b283a6d7e44fa908959522ee314cfe3a8a7c0328af712d8fd5537,v1,广度优先搜索 (BFS),20,"[6,15,20]",40,40,0,0,0,0,0.000000,8,7,18,0.450000,False,False,1,1,1.000000,True
graph_reachable_full_transfer,有向图可达性（迁移样例）,basic_graph,BFS/DFS 基础图,reachability,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_graph_reachable_full_transfer_0.json,13cec5a85f2b283a6d7e44fa908959522ee314cfe3a8a7c0328af712d8fd5537,v2,深度优先搜索 (DFS),18,"[6,13,18]",34,34,0,0,0,0,0.000000,6,7,17,0.500000,False,False,1,1,1.000000,True
greedy_assign_cookies_full_core,分发饼干（核心样例）,greedy,贪心,assign_cookies,combinatorial_optimization,greedy,expansion,medium_plus,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_greedy_assign_cookies_full_core_0.json,de6f916d89d250bbc56dbae63aba5b95e5f899908ef05163d25b99dc47401ea7,v1,排序双指针贪心,11,[11],19,19,0,0,0,0,0.000000,9,7,9,0.473684,False,False,1,1,1.000000,True
greedy_assign_cookies_full_core,分发饼干（核心样例）,greedy,贪心,assign_cookies,combinatorial_optimization,greedy,expansion,medium_plus,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_greedy_assign_cookies_full_core_0.json,de6f916d89d250bbc56dbae63aba5b95e5f899908ef05163d25b99dc47401ea7,v2,最小堆贪心,11,[11],26,26,0,0,0,1,0.038462,7,4,14,0.538462,False,False,1,0,0.000000,False
greedy_assign_cookies_full_edge,分发饼干（边界样例）,greedy,贪心,assign_cookies,combinatorial_optimization,greedy,expansion,medium_plus,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_greedy_assign_cookies_full_edge_0.json,f0ef57eaf33f1a99386518e1c703bdea9813bc5125265b142eceb7717507c3ac,v1,排序双指针,10,[10],8,8,0,0,0,0,0.000000,5,2,3,0.375000,False,False,1,0,0.000000,False
greedy_assign_cookies_full_edge,分发饼干（边界样例）,greedy,贪心,assign_cookies,combinatorial_optimization,greedy,expansion,medium_plus,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_greedy_assign_cookies_full_edge_0.json,f0ef57eaf33f1a99386518e1c703bdea9813bc5125265b142eceb7717507c3ac,v2,最小堆贪心,15,[15],6,6,0,0,0,0,0.000000,4,3,3,0.500000,False,False,1,0,0.000000,False
greedy_assign_cookies_full_transfer,分发饼干（迁移样例）,greedy,贪心,assign_cookies,combinatorial_optimization,greedy,expansion,medium_plus,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_greedy_assign_cookies_full_transfer_0.json,03d5dfc8d702dd5880092f9f957df6079d4a5abf78e18297392da9ba664c4d39,v1,排序+双指针 (从小到大),14,[14],19,19,0,0,1,0,0.000000,6,7,6,0.315789,False,False,1,0,0.000000,False
greedy_assign_cookies_full_transfer,分发饼干（迁移样例）,greedy,贪心,assign_cookies,combinatorial_optimization,greedy,expansion,medium_plus,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_greedy_assign_cookies_full_transfer_0.json,03d5dfc8d702dd5880092f9f957df6079d4a5abf78e18297392da9ba664c4d39,v2,排序+双指针 (从大到小),14,[14],19,19,0,0,0,0,0.000000,7,7,6,0.315789,False,False,1,1,1.000000,True
